facility_state,facility_county,nyt_id,facility_name,facility_type,latest_inmate_population,max_inmate_population_2020,total_inmate_cases,total_inmate_deaths,total_officer_cases,total_officer_deaths
Colorado,Douglas,8DA6CEE8,Douglas County Jail,Jail,,,12,0,2,0.0
Colorado,El Paso,FAEA99FA,El Paso County jail,Jail,990.0,,1158,0,187,1.0
Colorado,Jefferson,B74A5E6B,Jefferson County Detention Facility,Jail,,,83,1,16,0.0
Colorado,Larimer,51DA39E9,Larimer County Jail,Jail,,,34,0,74,0.0
Colorado,Mesa,EC2E9B49,Mesa County Jail,Jail,412.0,,151,0,21,0.0
Colorado,Pueblo,B473AB59,Pueblo County Jail,Jail,,,423,0,113,0.0
Colorado,Saguache,DC40CCA2,Saguache County Jail,Jail,9.0,,5,0,5,0.0
Colorado,Washington,43B24629,Washington County Justice Center,Jail,,,116,0,9,0.0
Colorado,Weld,FBCDC69B,Weld County jails,Jail,,,104,1,35,0.0
District of Columbia,District of Columbia,33706629,Central Detention Facility,Jail,,,254,1,197,3.0
District of Columbia,District of Columbia,6C3661CE,D.C. youth detention centers,Juvenile detention at jail,,,44,0,72,1.0
Florida,Alachua,6E32CDC4,Alachua County jail,Jail,,,137,0,67,0.0
Florida,Bay,EE3C7C32,Bay County Jail,Jail,,,123,0,72,0.0
Florida,Brevard,1175558D,Brevard County jail,Jail,,,82,0,64,0.0
Florida,Broward,DA041B57,Broward County jails,Jail,,,381,2,327,2.0
Florida,Charlotte,FEE83DA9,Charlotte County Jail,Jail,,,19,0,20,0.0
Florida,Citrus,AA762329,Citrus County Detention Facility,Jail,,,147,0,19,0.0
Florida,Clay,49B5384C,Clay County Jail,Jail,,,228,0,39,0.0
Florida,Collier,3628062D,Collier County jails,Jail,,,89,0,32,0.0
Florida,Escambia,2479CEFF,Escambia County Jail,Jail,,,246,0,0,0.0
Florida,Flagler,5C463459,Flagler County jail,Jail,,,10,0,15,0.0
Florida,Hendry,7F4F90BC,Hendry County Jail,Jail,,,64,0,6,0.0
Florida,Hillsborough,7F788B15,Hillsborough County jails,Jail,,,344,0,149,0.0
Florida,Duval,3E62EB35,Jacksonville jails,Jail,,,560,3,240,0.0
Florida,Lake,4851AF09,Lake County Jail,Jail,,,210,1,53,2.0
Florida,Leon,DC679528,Leon County jail,Jail,,,318,0,34,0.0
Florida,Levy,2195D46C,Levy County jail,Jail,,,21,0,19,0.0
Florida,Manatee,C60867F6,Manatee County Jail,Jail,,,57,0,55,0.0
Florida,Marion,04427F71,Marion County Jail,Jail,,,286,1,53,0.0
Florida,Miami-Dade,C403C282,Miami-Dade County jails,Jail,,,1864,3,846,1.0
Florida,Monroe,17D66AA7,Monroe County jails,Jail,,,103,0,24,0.0
Florida,Nassau,661F519F,Nassau County jail,Jail,,,75,0,8,0.0
Florida,Okaloosa,E8AE4393,Okaloosa County jail,Jail,,,193,0,45,1.0
Florida,Orange,40D3C7DC,Orange County Jail,Jail,,,470,0,270,0.0
Florida,Palm Beach,BEF5A26C,Palm Beach County jails,Jail,,,333,0,176,4.0
Florida,Pasco,E45FF84E,Land O' Lakes Detention Center,Jail,,,234,0,0,0.0
Florida,Pinellas,FD63BC21,Pinellas County Jail,Jail,,,250,1,0,0.0
Florida,St. Lucie,3156B8B3,Saint Lucie County Jail,Jail,,,176,0,43,0.0
Florida,Sarasota,67E84A6D,Sarasota County Jail,Jail,,,163,0,48,0.0
Florida,Seminole,F6E03F28,John E. Polk Correctional Facility,Jail,,,224,1,58,1.0
Florida,Volusia,459560C9,Volusia County jails,Jail,,,298,1,49,0.0
Florida,Walton,49CD8E58,Walton County Jail,Jail,,,92,0,25,0.0
Georgia,Bartow,D011B829,Bartow County jail,Jail,,,76,0,11,0.0
Georgia,Bibb,B3401E8B,Bibb County jail,Jail,,,15,0,28,0.0
Georgia,Burke,5C897512,Burke County Detention Center,Jail,91.0,,35,0,10,0.0
Georgia,Richmond,543EC7EE,Charles B. Webster Detention Center,Jail,997.0,,55,0,75,0.0
Georgia,Chattooga,D920166A,Chattooga County jail,Jail,,,12,0,14,0.0
Georgia,Chatham,1A5D6049,Chatham County jail,Jail,1337.0,,135,0,101,0.0
Georgia,Clarke,9DAB927B,Athens-Clarke County jail,Jail,,,86,0,38,0.0
Georgia,Clayton,4E253592,Clayton County jail,Jail,,,32,0,13,0.0
Georgia,Crawford,F6BC0BA8,Crawford County jail,Jail,20.0,,10,0,12,0.0
Georgia,DeKalb,7D1C14D4,DeKalb County jail,Jail,1285.0,,275,0,120,0.0
Georgia,Dougherty,A6DB6CFE,Dougherty County jail,Jail,,,64,0,50,0.0
Georgia,Elbert,3C558C68,Elbert County Detention Center,Jail,,,15,0,18,0.0
Georgia,Floyd,10A821E0,Floyd County jail,Jail,550.0,,26,0,43,0.0
Georgia,Forsyth,1FDCFECD,Forsyth County jail,Jail,395.0,,32,0,13,0.0
Georgia,Newton,8724929D,Newton County jail,Jail,,,23,0,16,0.0
Georgia,Fulton,2B1C3226,Fulton County jails,Jail,2697.0,,340,0,85,0.0
Georgia,Gwinnett,8DA1CD40,Gwinnett County jail,Jail,1884.0,,24,0,175,0.0
Georgia,Glynn,5F60D5CA,Glynn County Detention Center,Jail,,,160,0,20,0.0
Georgia,Hall,43A26176,Hall County Jail,Jail,586.0,,53,0,60,1.0
Georgia,Henry,DC5D6240,Henry County jail,Jail,,,93,0,73,2.0
Georgia,Houston,79240095,Houston County Detention Center,Jail,477.0,,65,0,34,0.0
Georgia,Jasper,A117DF38,Jasper County jail,Jail,,,1,0,1,0.0
Georgia,Liberty,1CF20834,Liberty County jail,Jail,,,33,0,15,0.0
Georgia,Lowndes,94CC3BBC,Lowndes County jail,Jail,,,7,0,22,0.0
Georgia,Muscogee,E587607A,Muscogee County jail,Jail,923.0,,148,0,54,0.0
Georgia,Peach,199C3ADF,Peach County jail,Jail,94.0,,4,0,9,0.0
Georgia,Rockdale,DF3BD624,Rockdale County jail,Jail,,,16,0,45,1.0
Hawaii,Hawaii,E76B5D2B,Hawaii Community Correctional Center,Jail,268.0,269.0,1,0,1,0.0
Hawaii,Maui,ED9681A5,Maui Community Correctional Center,Jail,270.0,450.0,94,0,2,0.0
Hawaii,Honolulu,2FEE0DEE,Oahu Community Correctional Center,Jail,776.0,901.0,457,0,108,0.0
Idaho,Ada,26799790,Ada County Jail,Jail,,,431,0,22,0.0
Idaho,Bannock,D98BD18E,Bannock County jail,Jail,,,39,0,9,0.0
Idaho,Bingham,7110EC25,Bingham County Jail,Jail,,,84,0,21,0.0
Idaho,Bonneville,D0F14DE6,Bonneville County Jail,Jail,533.0,,67,0,24,0.0
Idaho,Kootenai,64EE2DA5,Kootenai County Jail,Jail,,,52,0,32,0.0
Idaho,Twin Falls,E708D01D,Twin Falls County jail,Jail,,,262,0,22,0.0
Illinois,Adams,26395E72,Adams County Jail,Jail,,,1,0,13,0.0
Illinois,Champaign,30614A83,Champaign County Satellite Jail,Jail,,,29,0,0,0.0
Illinois,Coles,39E04FBE,Coles County Jail,Jail,,,6,0,4,0.0
Illinois,Cook,AD4E1235,Cook County jail,Jail,,,1491,10,1178,4.0
Illinois,Cook,BD8B83D7,Cook County juvenile hall,Juvenile detention at jail,,,83,0,102,0.0
Illinois,Grundy,5B806977,Grundy County Jail,Jail,,,14,0,10,0.0
Illinois,Kane,B81BAC82,Kane County jail,Jail,,,238,0,58,0.0
Illinois,Kane,166EAC91,Kane County Juvenile Justice Center,Jail,,,6,0,13,0.0
Illinois,Kankakee,0AAFB43B,Jerome Combs Detention Center,Jail,,,173,0,0,0.0
Illinois,Kankakee,22F2EDDE,Kankakee County Detention Center,Jail,,,32,0,0,0.0
Illinois,Kendall,79D675DE,Kendall County Jail,Jail,,,26,0,10,0.0
Illinois,Lake,0DD5D276,Lake County jail,Jail,,,71,0,50,0.0
Illinois,LaSalle,464B242D,LaSalle County Jail,Jail,,,37,0,0,0.0
Illinois,Logan,AF8485EA,Logan County Jail,Jail,,,11,0,2,0.0
Illinois,Macon,A1266C1A,Macon County Jail,Jail,,,37,0,8,0.0
Illinois,Madison,EB7CB462,Madison County Jail,Jail,,,101,0,0,0.0
Illinois,McHenry,FE82ED25,McHenry County Jail,Jail,,,55,0,16,0.0
Illinois,McLean,E79B1718,McLean County jail,Jail,,,7,0,13,0.0
Illinois,Morgan,6E41C710,Morgan County Jail,Jail,,,15,0,9,0.0
Illinois,Peoria,90CDB51F,Peoria County Jail,Jail,,,103,0,26,0.0
Illinois,Randolph,51F15F51,Randolph County Jail,Jail,,,18,0,5,0.0
Illinois,Sangamon,527B30FA,Sangamon County Jail,Jail,,,18,0,33,0.0
Illinois,Schuyler,D9715F12,Schuyler County Jail,Jail,,,1,0,1,0.0
Illinois,St. Clair,0021E1F5,Saint Clair County Jail,Jail,,,200,2,37,0.0
Illinois,Tazewell,EC5C6FCA,Tazewell County jail,Jail,,,46,0,19,0.0
Illinois,Will,55849EE1,Will County jail,Jail,,,38,0,82,0.0
Illinois,Winnebago,8D060672,Winnebago County Jail,Jail,,,58,0,40,0.0
Indiana,Bartholomew,585B5392,Bartholomew County jail,Jail,,,119,0,14,0.0
Indiana,Cass,08360246,Cass County jail,Jail,204.0,,70,0,10,0.0
Indiana,Dearborn,94D8662D,Dearborn County Law Enforcement Center,Jail,,,89,0,0,0.0
Indiana,Gibson,FE2D761D,Gibson County jail,Jail,,,57,0,6,0.0
Indiana,Howard,449E3A36,Howard County jail,Jail,,,325,0,33,0.0
Indiana,Johnson,A4608A9F,Johnson County jail,Jail,262.0,,128,0,9,0.0
Indiana,Lake,8597C4D3,Lake County jail,Jail,,,91,1,39,0.0
Indiana,LaPorte,4D52115C,La Porte County jail,Jail,,,110,0,16,0.0
Indiana,Madison,AD706FC7,Madison County jail,Jail,,,23,0,5,0.0
Indiana,Marion,FED4A093,Marion County Jail 1,Jail,,,169,0,91,1.0
Indiana,Marion,6F2765D5,Marion County Jail 2,Jail,,,164,0,58,1.0
Indiana,Marion,3E0694D9,Marion County Community Corrections Residential Center,Jail,,,0,0,18,0.0
Indiana,Marshall,0D50A894,Marshall County jail,Jail,,,131,0,8,0.0
Indiana,Monroe,78524A1B,Monroe County jail,Jail,,,21,0,27,0.0
Indiana,Porter,884CC3B6,Porter County jail,Jail,,,45,0,26,0.0
Indiana,St. Joseph,988E4C86,Saint Joseph County jail,Jail,,,346,0,36,0.0
Indiana,Tippecanoe,1E7046EC,Tippecanoe County jail,Jail,,,115,0,18,0.0
Indiana,Noble,E8F065BE,Noble County jail,Jail,,,38,0,11,0.0
Indiana,Vigo,F05CAE95,Vigo County jails,Jail,323.0,,115,1,13,0.0
Iowa,Dallas,319A948D,Dallas County Jail,Jail,,,1,0,12,1.0
Iowa,Dubuque,076DBD62,Dubuque County Jail,Jail,143.0,,69,0,13,0.0
Iowa,Linn,C49E1D72,Linn County Jail,Jail,339.0,,46,0,32,0.0
Iowa,Muscatine,9A9794FF,Muscatine County Jail,Jail,,,14,0,15,0.0
Iowa,Scott,DF26F121,Scott County Jail,Jail,,,10,0,7,0.0
Iowa,Pottawattamie,BA29569E,Pottawattamie County Jail,Jail,,,38,0,44,0.0
Iowa,Story,D24404C8,Story County Jail,Jail,,,0,0,7,0.0
Iowa,Webster,36993AFD,Webster County Jail,Jail,51.0,,11,0,9,0.0
Iowa,Woodbury,322C2E9C,Woodbury County Jail,Jail,,,86,0,29,0.0
Kansas,Atchison,0DF6072B,Atchison County Jail,Jail,,,28,0,2,0.0
Kansas,Butler,1683FEB9,Butler County jail,Jail,,,50,0,21,0.0
Kansas,Cherokee,E676531D,Cherokee County jail,Jail,,,3,0,4,0.0
Kansas,Dickinson,746AD356,Dickinson County jail,Jail,,,4,0,9,0.0
Kansas,Douglas,915B8453,Douglas County Jail,Jail,125.0,,11,0,9,0.0
Kansas,Ellis,FC11169C,Ellis County Jail,Jail,,,17,0,5,0.0
Kansas,Finney,60A6E538,Finney County Jail,Jail,,,69,0,9,0.0
Kansas,Greenwood,8240168A,Greenwood County Jail,Jail,,,20,0,1,0.0
Kansas,Harvey,54F2EA5C,Harvey County Jail,Jail,,,16,0,8,0.0
Kansas,Labette,DF6B0D8E,Labette County Jail,Jail,,,37,0,7,0.0
Kansas,Reno,6A5C43B3,Reno County Correctional Facility,Jail,153.0,,28,0,13,0.0
Kansas,Riley,3A1E8B67,Riley County Correctional Facility,Jail,,,4,0,5,0.0
Kansas,Saline,9B1921CB,Saline County Jail,Jail,,,11,0,24,0.0
Kansas,Sedgwick,2083BC50,Sedgwick County jail,Jail,1520.0,,955,1,59,0.0
Kansas,Shawnee,4FACE397,Shawnee County Department of Corrections,Jail,,,97,0,33,0.0
Kentucky,Adair,E949B6A7,Adair County Regional Jail,Jail,,,18,0,3,0.0
Kentucky,Allen,B99BB712,Allen County jail,Jail,,,35,0,4,0.0
Kentucky,Barren,DB3A0B74,Barren County jail,Jail,,,114,0,18,0.0
Kentucky,Bourbon,38C63FA7,Bourbon County jail,Jail,,,93,0,8,0.0
Kentucky,Boyd,BA7A8E02,Boyd County jail,Jail,,,259,1,17,0.0
Kentucky,Boyle,727AD256,Boyle County Jail,Jail,,,123,0,11,0.0
Kentucky,Butler,912E531C,Butler County Jail,Jail,,,46,0,34,0.0
Kentucky,Breckinridge,E132058D,Breckinridge County Jail,Jail,,,7,0,3,1.0
Kentucky,Caldwell,6B0BA610,Caldwell County Jail,Jail,,,4,0,2,0.0
Kentucky,Calloway,1B76E48C,Calloway County Jail,Jail,,,36,1,11,0.0
